UID	TCID	QueryID	TCDB:Reaction	Rhea:Reaction	Evalue	Identity
I7LXH0	3.A.1.201.20	sp|P14175|PROV_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		1.27e-19	33.168
I7LXH0	3.A.1.201.20	sp|P0AAH0|PSTB_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		6.79e-26	30.544
I7LXH0	3.A.1.201.20	sp|P0AAH0|PSTB_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		4.35e-24	31.102
I7LXH0	3.A.1.201.20	sp|P45769|YHDZ_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		4.59e-26	32.5
I7LXH0	3.A.1.201.20	sp|P60752|MSBA_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		4.11e-73	31.25
I7LXH0	3.A.1.201.20	sp|P60752|MSBA_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		4.62e-72	30.994
I7LXH0	3.A.1.201.20	sp|P0AAG3|GLTL_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		2.1e-22	33.471
I7LXH0	3.A.1.201.20	sp|P0AAG3|GLTL_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		8.06e-20	33.333
I7LXH0	3.A.1.201.20	sp|P37009|FBPC_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		3.38e-23	30.603
I7LXH0	3.A.1.201.20	sp|P33916|YEJF_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		2.75e-16	31.674
I7LXH0	3.A.1.201.20	sp|P76909|YNJD_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		2.76e-13	30.22
I7LXH0	3.A.1.201.20	sp|P23886|CYDC_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		4.9e-41	32.5
I7LXH0	3.A.1.201.20	sp|P23886|CYDC_ECOLI	DDT (out) + ATP → DDT (in) + ADP + Pi		1.34e-39	33.469
I7LXH0	3.A.1.201.20	sp|P37313|DPPF_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		7.08e-18	30.085
I7LXH0	3.A.1.201.20	sp|P29018|CYDD_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		1.77e-38	32.719
I7LXH0	3.A.1.201.20	sp|P29018|CYDD_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		5.3e-34	32.9
I7LXH0	3.A.1.201.20	sp|P09833|MODC_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		1.07e-16	30.18
I7LXH0	3.A.1.201.20	sp|P14175|PROV_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		2.41e-22	30.603
I7LXH0	3.A.1.201.20	sp|P14175|PROV_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		1.27e-19	33.168
I7LXH0	3.A.1.201.20	sp|P0AAH0|PSTB_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		6.79e-26	30.544
I7LXH0	3.A.1.201.20	sp|P0AAH0|PSTB_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		4.35e-24	31.102
I7LXH0	3.A.1.201.20	sp|P45769|YHDZ_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		4.59e-26	32.5
I7LXH0	3.A.1.201.20	sp|P60752|MSBA_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		4.11e-73	31.25
I7LXH0	3.A.1.201.20	sp|P60752|MSBA_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		4.62e-72	30.994
I7LXH0	3.A.1.201.20	sp|P0AAG3|GLTL_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		2.1e-22	33.471
I7LXH0	3.A.1.201.20	sp|P0AAG3|GLTL_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		8.06e-20	33.333
I7LXH0	3.A.1.201.20	sp|P37009|FBPC_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		3.38e-23	30.603
I7LXH0	3.A.1.201.20	sp|P33916|YEJF_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		2.75e-16	31.674
I7LXH0	3.A.1.201.20	sp|P76909|YNJD_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		2.76e-13	30.22
I7LXH0	3.A.1.201.20	sp|P23886|CYDC_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		4.9e-41	32.5
I7LXH0	3.A.1.201.20	sp|P23886|CYDC_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		1.34e-39	33.469
I7LXH0	3.A.1.201.20	sp|P37313|DPPF_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		7.08e-18	30.085
I7LXH0	3.A.1.201.20	sp|P29018|CYDD_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		1.77e-38	32.719
I7LXH0	3.A.1.201.20	sp|P29018|CYDD_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		5.3e-34	32.9
I7LXH0	3.A.1.201.20	sp|P09833|MODC_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		1.07e-16	30.18
I7LXH0	3.A.1.201.20	sp|P14175|PROV_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		2.41e-22	30.603
I7LXH0	3.A.1.201.20	sp|P14175|PROV_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		1.27e-19	33.168
I7LXH0	3.A.1.201.20	sp|P0AAH0|PSTB_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		6.79e-26	30.544
I7LXH0	3.A.1.201.20	sp|P0AAH0|PSTB_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		4.35e-24	31.102
I7LXH0	3.A.1.201.20	sp|P45769|YHDZ_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		4.59e-26	32.5
I7LXH0	3.A.1.201.20	sp|P60752|MSBA_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		4.11e-73	31.25
I7LXH0	3.A.1.201.20	sp|P60752|MSBA_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		4.62e-72	30.994
I7LXH0	3.A.1.201.20	sp|P0AAG3|GLTL_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		2.1e-22	33.471
I7LXH0	3.A.1.201.20	sp|P0AAG3|GLTL_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		8.06e-20	33.333
I7LXH0	3.A.1.201.20	sp|P37009|FBPC_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		3.38e-23	30.603
I7LXH0	3.A.1.201.20	sp|P33916|YEJF_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		2.75e-16	31.674
I7LXH0	3.A.1.201.20	sp|P76909|YNJD_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		2.76e-13	30.22
I7LXH0	3.A.1.201.20	sp|P23886|CYDC_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		4.9e-41	32.5
I7LXH0	3.A.1.201.20	sp|P23886|CYDC_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		1.34e-39	33.469
I7LWG7	3.A.1.203.10	sp|P0A9X1|ZNUC_ECOLI	long-chain fatty acid (in) + ATP → long-chain fatty acid (out) + ADP + Pi		4.9e-18	30.052
I7LWG7	3.A.1.203.10	sp|P0A9X1|ZNUC_ECOLI	long-chain fatty acid (out) + ATP → long-chain fatty acid (in) + ADP + Pi		4.9e-18	30.052
Q3SEE6	3.A.3.2.38	sp|Q59385|COPA_ECOLI	ncalcium(2+) (out) + mMe2 (in) + ATP → ncalcium(2+) (in) + mMe2 (out) + ADP + Pi		1.16e-07	35.354
Q3SEE6	3.A.3.2.38	sp|P03960|KDPB_ECOLI	ncalcium(2+) (out) + mMe2 (in) + ATP → ncalcium(2+) (in) + mMe2 (out) + ADP + Pi		1.48e-10	36.449
Q3SEE6	3.A.3.2.38	sp|Q59385|COPA_ECOLI	calcium(2+) (outer leaflet of the membrane) + ATP → calcium(2+) (inner leaflet) + ADP + Pi		1.16e-07	35.354
Q3SEE6	3.A.3.2.38	sp|P03960|KDPB_ECOLI	calcium(2+) (outer leaflet of the membrane) + ATP → calcium(2+) (inner leaflet) + ADP + Pi		1.48e-10	36.449
Q6RXX1	3.A.3.2.39	sp|P03960|KDPB_ECOLI	ncalcium(2+) (out) + mMe2 (in) + ATP → ncalcium(2+) (in) + mMe2 (out) + ADP + Pi		2.55e-13	35.294
Q6RXX1	3.A.3.2.39	sp|P03960|KDPB_ECOLI	calcium(2+) (outer leaflet of the membrane) + ATP → calcium(2+) (inner leaflet) + ADP + Pi		2.55e-13	35.294
B8ZPJ9	3.A.1.135.4	sp|P29018|CYDD_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		9.85e-29	31.818
B8ZPJ9	3.A.1.135.4	sp|P77265|MDLA_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		4.57e-73	30.129
B8ZPJ9	3.A.1.135.4	sp|P29018|CYDD_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		9.85e-29	31.818
B8ZPJ9	3.A.1.135.4	sp|P77265|MDLA_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		4.57e-73	30.129
B8ZPD1	3.A.1.135.4	sp|P60752|MSBA_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		2.85e-83	32.874
B8ZPD1	3.A.1.135.4	sp|P04983|RBSA_ECOLI	drug (in) + ATP → drug (out) + ADP + Pi		1.3e-13	30.088
B8ZPD1	3.A.1.135.4	sp|P60752|MSBA_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		2.85e-83	32.874
B8ZPD1	3.A.1.135.4	sp|P04983|RBSA_ECOLI	drug (out) + ATP → drug (in) + ADP + Pi		1.3e-13	30.088
Q8TSY0	3.D.6.1.3	sp|P0A766|RSXA_ECOLI			1.41e-55	47.34
Q8TSY1	3.D.6.1.3	sp|P77179|RSXE_ECOLI			2.95e-40	34.862
Q8TSY1	3.D.6.1.3	sp|P0A766|RSXA_ECOLI			6.99e-14	34.532
Q8TSY2	3.D.6.1.3	sp|P77285|RSXG_ECOLI			8.74e-08	39.362
D6QLX8	1.B.1.1.19	sp|P77747|OMPN_ECOLI	meropenem (out) ⇌ meropenem (in)		2.7100000000000002e-179	68.504
D6QLX8	1.B.1.1.19	sp|P02932|PHOE_ECOLI	meropenem (out) ⇌ meropenem (in)		9.64e-145	58.649
D6QLX8	1.B.1.1.19	sp|P06996|OMPC_ECOLI	meropenem (out) ⇌ meropenem (in)		0.0	80.217
D6QLX8	1.B.1.1.19	sp|P76335|YEDS_ECOLI	meropenem (out) ⇌ meropenem (in)		1.0399999999999999e-82	74.534
D6QLX8	1.B.1.1.19	sp|P02931|OMPF_ECOLI	meropenem (out) ⇌ meropenem (in)		1.5e-139	58.839
D6QLX8	1.B.1.1.19	sp|P21420|NMPC_ECOLI	meropenem (out) ⇌ meropenem (in)		4.89e-151	63.144
D6QLX8	1.B.1.1.19	sp|P77519|YDDL_ECOLI	meropenem (out) ⇌ meropenem (in)		1.11e-33	59.551
D6QLX8	1.B.1.1.19	sp|P77747|OMPN_ECOLI	ertapenem (out) ⇌ ertapenem (in)		2.7100000000000002e-179	68.504
D6QLX8	1.B.1.1.19	sp|P02932|PHOE_ECOLI	ertapenem (out) ⇌ ertapenem (in)		9.64e-145	58.649
D6QLX8	1.B.1.1.19	sp|P06996|OMPC_ECOLI	ertapenem (out) ⇌ ertapenem (in)		0.0	80.217
D6QLX8	1.B.1.1.19	sp|P76335|YEDS_ECOLI	ertapenem (out) ⇌ ertapenem (in)		1.0399999999999999e-82	74.534
D6QLX8	1.B.1.1.19	sp|P02931|OMPF_ECOLI	ertapenem (out) ⇌ ertapenem (in)		1.5e-139	58.839
D6QLX8	1.B.1.1.19	sp|P21420|NMPC_ECOLI	ertapenem (out) ⇌ ertapenem (in)		4.89e-151	63.144
D6QLX8	1.B.1.1.19	sp|P77519|YDDL_ECOLI	ertapenem (out) ⇌ ertapenem (in)		1.11e-33	59.551
D6QLX8	1.B.1.1.19	sp|P77747|OMPN_ECOLI	imipenem (out) ⇌ imipenem (in)		2.7100000000000002e-179	68.504
D6QLX8	1.B.1.1.19	sp|P02932|PHOE_ECOLI	imipenem (out) ⇌ imipenem (in)		9.64e-145	58.649
D6QLX8	1.B.1.1.19	sp|P06996|OMPC_ECOLI	imipenem (out) ⇌ imipenem (in)		0.0	80.217
D6QLX8	1.B.1.1.19	sp|P76335|YEDS_ECOLI	imipenem (out) ⇌ imipenem (in)		1.0399999999999999e-82	74.534
D6QLX8	1.B.1.1.19	sp|P02931|OMPF_ECOLI	imipenem (out) ⇌ imipenem (in)		1.5e-139	58.839
D6QLX8	1.B.1.1.19	sp|P21420|NMPC_ECOLI	imipenem (out) ⇌ imipenem (in)		4.89e-151	63.144
D6QLX8	1.B.1.1.19	sp|P77519|YDDL_ECOLI	imipenem (out) ⇌ imipenem (in)		1.11e-33	59.551
D6QLX8	1.B.1.1.19	sp|P77747|OMPN_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		2.7100000000000002e-179	68.504
D6QLX8	1.B.1.1.19	sp|P02932|PHOE_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		9.64e-145	58.649
D6QLX8	1.B.1.1.19	sp|P06996|OMPC_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		0.0	80.217
D6QLX8	1.B.1.1.19	sp|P76335|YEDS_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		1.0399999999999999e-82	74.534
D6QLX8	1.B.1.1.19	sp|P02931|OMPF_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		1.5e-139	58.839
D6QLX8	1.B.1.1.19	sp|P21420|NMPC_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		4.89e-151	63.144
D6QLX8	1.B.1.1.19	sp|P77519|YDDL_ECOLI	2-(Biaryl)carbapenems (out) ⇌ 2-(Biaryl)carbapenems (in)		1.11e-33	59.551
Q8KJH6	1.B.39.1.5	sp|P0A915|OMPW_ECOLI			1.71e-26	35.758
H6B4G1	1.A.8.6.4	sp|P60844|AQPZ_ECOLI	water (out) → water (in)		3.94e-17	34.946
H6B4G1	1.A.8.6.4	sp|P60844|AQPZ_ECOLI	carbon dioxide (out) → carbon dioxide (in)		3.94e-17	34.946
J9VK71	1.B.1.1.20	sp|P77747|OMPN_ECOLI	cefepime (out) ⇌ cefepime (in)		4.88e-130	54.856
J9VK71	1.B.1.1.20	sp|P02932|PHOE_ECOLI	cefepime (out) ⇌ cefepime (in)		1.1e-116	51.344
J9VK71	1.B.1.1.20	sp|P06996|OMPC_ECOLI	cefepime (out) ⇌ cefepime (in)		9e-128	57.218
J9VK71	1.B.1.1.20	sp|P76335|YEDS_ECOLI	cefepime (out) ⇌ cefepime (in)		4.33e-51	59.394
J9VK71	1.B.1.1.20	sp|P02931|OMPF_ECOLI	cefepime (out) ⇌ cefepime (in)		2.46e-100	49.211
J9VK71	1.B.1.1.20	sp|P21420|NMPC_ECOLI	cefepime (out) ⇌ cefepime (in)		3.39e-125	53.684
J9VK71	1.B.1.1.20	sp|P77519|YDDL_ECOLI	cefepime (out) ⇌ cefepime (in)		3.44e-19	56.977
J9VK71	1.B.1.1.20	sp|P77747|OMPN_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		4.88e-130	54.856
J9VK71	1.B.1.1.20	sp|P02932|PHOE_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		1.1e-116	51.344
J9VK71	1.B.1.1.20	sp|P06996|OMPC_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		9e-128	57.218
J9VK71	1.B.1.1.20	sp|P76335|YEDS_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		4.33e-51	59.394
J9VK71	1.B.1.1.20	sp|P02931|OMPF_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		2.46e-100	49.211
J9VK71	1.B.1.1.20	sp|P21420|NMPC_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		3.39e-125	53.684
J9VK71	1.B.1.1.20	sp|P77519|YDDL_ECOLI	cefoxitin (out) ⇌ cefoxitin (in)		3.44e-19	56.977
J9VK71	1.B.1.1.20	sp|P77747|OMPN_ECOLI	ertapenem (out) ⇌ ertapenem (in)		4.88e-130	54.856
J9VK71	1.B.1.1.20	sp|P02932|PHOE_ECOLI	ertapenem (out) ⇌ ertapenem (in)		1.1e-116	51.344
J9VK71	1.B.1.1.20	sp|P06996|OMPC_ECOLI	ertapenem (out) ⇌ ertapenem (in)		9e-128	57.218
J9VK71	1.B.1.1.20	sp|P76335|YEDS_ECOLI	ertapenem (out) ⇌ ertapenem (in)		4.33e-51	59.394
J9VK71	1.B.1.1.20	sp|P02931|OMPF_ECOLI	ertapenem (out) ⇌ ertapenem (in)		2.46e-100	49.211
J9VK71	1.B.1.1.20	sp|P21420|NMPC_ECOLI	ertapenem (out) ⇌ ertapenem (in)		3.39e-125	53.684
J9VK71	1.B.1.1.20	sp|P77519|YDDL_ECOLI	ertapenem (out) ⇌ ertapenem (in)		3.44e-19	56.977
P09169	9.B.50.1.1	sp|P09169|OMPT_ECOLI			0.0	100.0
P34210	9.B.50.1.2	sp|P09169|OMPT_ECOLI			1.82e-169	70.032
P06185	9.B.50.1.3	sp|P09169|OMPT_ECOLI			3.93e-101	46.562
A9QY47	9.B.50.1.4	sp|P09169|OMPT_ECOLI			9.35e-98	47.799
Q7NIX8	3.A.1.18.2	sp|P0A9V1|LPTB_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		1.64e-18	32.11
Q7NIX8	3.A.1.18.2	sp|P0A9V1|LPTB_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		9.33e-08	30.526
Q7NIX8	3.A.1.18.2	sp|Q47538|TAUB_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		2.24e-19	32.338
Q7NIX8	3.A.1.18.2	sp|Q47538|TAUB_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		1.14e-08	32.487
Q7NIX8	3.A.1.18.2	sp|P33931|CCMA_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		7.68e-08	30.928
Q7NIX8	3.A.1.18.2	sp|P37388|XYLG_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		2.12e-15	30.542
Q7NIX8	3.A.1.18.2	sp|P16679|PHNL_ECOLI	cobalt(2+) (in) + ATP → cobalt(2+) (out) + ADP + Pi		5.38e-10	30.366
Q7NIX8	3.A.1.18.2	sp|P0A9V1|LPTB_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		1.64e-18	32.11
Q7NIX8	3.A.1.18.2	sp|P0A9V1|LPTB_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		9.33e-08	30.526
Q7NIX8	3.A.1.18.2	sp|Q47538|TAUB_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		2.24e-19	32.338
Q7NIX8	3.A.1.18.2	sp|Q47538|TAUB_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		1.14e-08	32.487
Q7NIX8	3.A.1.18.2	sp|P33931|CCMA_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		7.68e-08	30.928
Q7NIX8	3.A.1.18.2	sp|P37388|XYLG_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		2.12e-15	30.542
Q7NIX8	3.A.1.18.2	sp|P16679|PHNL_ECOLI	cobalt(2+) (out) + ATP → cobalt(2+) (in) + ADP + Pi		5.38e-10	30.366
M1IW84	2.A.3.1.17	sp|P25737|LYSP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		7.46e-63	38.15
M1IW84	2.A.3.1.17	sp|Q47689|MMUP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		2.05e-66	32.766
M1IW84	2.A.3.1.17	sp|P0AAE2|PROY_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		5.07e-102	39.956
M1IW84	2.A.3.1.17	sp|P0AAE0|CYCA_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		0.0	59.348
M1IW84	2.A.3.1.17	sp|P77610|ANSP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		3.82e-88	38.085
M1IW84	2.A.3.1.17	sp|P15993|AROP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		4.3899999999999994e-95	38.274
M1IW84	2.A.3.1.17	sp|P25527|GABP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		1.97e-59	31.116
M1IW84	2.A.3.1.17	sp|P24207|PHEP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		1.41e-93	37.662
M1IW84	2.A.3.1.17	sp|P27837|THRP_ECOLI	D-alanine (out) + nH+ (out) → D-alanine (in) + nH+ (in)		6.5e-90	40.528
M1IW84	2.A.3.1.17	sp|P25737|LYSP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		7.46e-63	38.15
M1IW84	2.A.3.1.17	sp|Q47689|MMUP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		2.05e-66	32.766
M1IW84	2.A.3.1.17	sp|P0AAE2|PROY_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		5.07e-102	39.956
M1IW84	2.A.3.1.17	sp|P0AAE0|CYCA_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		0.0	59.348
M1IW84	2.A.3.1.17	sp|P77610|ANSP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		3.82e-88	38.085
M1IW84	2.A.3.1.17	sp|P15993|AROP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		4.3899999999999994e-95	38.274
M1IW84	2.A.3.1.17	sp|P25527|GABP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		1.97e-59	31.116
M1IW84	2.A.3.1.17	sp|P24207|PHEP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		1.41e-93	37.662
M1IW84	2.A.3.1.17	sp|P27837|THRP_ECOLI	D-alanine (out) + S2 (in) ⇌ D-alanine (in) + S2 (out)		6.5e-90	40.528
M1IW84	2.A.3.1.17	sp|P25737|LYSP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		7.46e-63	38.15
M1IW84	2.A.3.1.17	sp|Q47689|MMUP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		2.05e-66	32.766
M1IW84	2.A.3.1.17	sp|P0AAE2|PROY_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		5.07e-102	39.956
M1IW84	2.A.3.1.17	sp|P0AAE0|CYCA_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		0.0	59.348
M1IW84	2.A.3.1.17	sp|P77610|ANSP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		3.82e-88	38.085
M1IW84	2.A.3.1.17	sp|P15993|AROP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		4.3899999999999994e-95	38.274
M1IW84	2.A.3.1.17	sp|P25527|GABP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		1.97e-59	31.116
M1IW84	2.A.3.1.17	sp|P24207|PHEP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		1.41e-93	37.662
M1IW84	2.A.3.1.17	sp|P27837|THRP_ECOLI	D-serine (out) + nH+ (out) → D-serine (in) + nH+ (in)		6.5e-90	40.528
M1IW84	2.A.3.1.17	sp|P25737|LYSP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		7.46e-63	38.15
M1IW84	2.A.3.1.17	sp|Q47689|MMUP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		2.05e-66	32.766
M1IW84	2.A.3.1.17	sp|P0AAE2|PROY_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		5.07e-102	39.956
M1IW84	2.A.3.1.17	sp|P0AAE0|CYCA_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		0.0	59.348
M1IW84	2.A.3.1.17	sp|P77610|ANSP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		3.82e-88	38.085
M1IW84	2.A.3.1.17	sp|P15993|AROP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		4.3899999999999994e-95	38.274
M1IW84	2.A.3.1.17	sp|P25527|GABP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		1.97e-59	31.116
M1IW84	2.A.3.1.17	sp|P24207|PHEP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		1.41e-93	37.662
M1IW84	2.A.3.1.17	sp|P27837|THRP_ECOLI	D-serine (out) + S2 (in) ⇌ D-serine (in) + S2 (out)		6.5e-90	40.528
M1IW84	2.A.3.1.17	sp|P25737|LYSP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		7.46e-63	38.15
M1IW84	2.A.3.1.17	sp|Q47689|MMUP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		2.05e-66	32.766
M1IW84	2.A.3.1.17	sp|P0AAE2|PROY_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		5.07e-102	39.956
M1IW84	2.A.3.1.17	sp|P0AAE0|CYCA_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		0.0	59.348
M1IW84	2.A.3.1.17	sp|P77610|ANSP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		3.82e-88	38.085
M1IW84	2.A.3.1.17	sp|P15993|AROP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		4.3899999999999994e-95	38.274
M1IW84	2.A.3.1.17	sp|P25527|GABP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		1.97e-59	31.116
M1IW84	2.A.3.1.17	sp|P24207|PHEP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		1.41e-93	37.662
M1IW84	2.A.3.1.17	sp|P27837|THRP_ECOLI	L-alanine (out) + nH+ (out) → L-alanine (in) + nH+ (in)		6.5e-90	40.528
M1IW84	2.A.3.1.17	sp|P25737|LYSP_ECOLI	L-alanine (out) + S2 (in) ⇌ L-alanine (in) + S2 (out)		7.46e-63	38.15
M1IW84	2.A.3.1.17	sp|Q47689|MMUP_ECOLI	L-alanine (out) + S2 (in) ⇌ L-alanine (in) + S2 (out)		2.05e-66	32.766
M1IW84	2.A.3.1.17	sp|P0AAE2|PROY_ECOLI	L-alanine (out) + S2 (in) ⇌ L-alanine (in) + S2 (out)		5.07e-102	39.956
M1IW84	2.A.3.1.17	sp|P0AAE0|CYCA_ECOLI	L-alanine (out) + S2 (in) ⇌ L-alanine (in) + S2 (out)		0.0	59.348
